conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.01E+18,Mon Jun 25 00:00:07 +0000 2018,0,@FFS_Transfer Orang Israel ngapain ke Rusia toh negaranya ngga ikut pildun bawa-bawa bendera lagi,1.01E+18,,officialffsnews,in,,0,0,0,https://twitter.com/buanaaris_/status/1011036278391885824,549182660,buanaaris_
1.01E+18,Mon Jun 25 11:33:03 +0000 2018,0,Pertandingan Prancis melawan Denmark menjadi pertandingan pertama yang berakhir tanpa gol di piala dunia 2018. Apakah VAR sedang rusak? #WorldCup,1.01E+18,,,in,,0,0,0,https://twitter.com/faisal_hernawan/status/1011210662016499713,613135903,faisal_hernawan
1.01E+18,Mon Jun 25 14:39:05 +0000 2018,0,Brazil masih menempati uruguaytan teratas mendapatkan turis terbanyak saat menggelar Piala Dunia. Dan Rusia berharap melewati pencapaian dari Brazil tersebut,1.01E+18,,,in,serang,0,1,0,https://twitter.com/outsidehitter_/status/1011257475511640064,97197603,outsidehitter_
1.01E+18,Mon Jun 25 14:59:52 +0000 2018,0,Teknologi membuat Budaya dan Cara menyikapi sesuatu jadi berbeda saat ini. Di Piala Dunia 2018 ini Penalty bisa dibuat karena lihat hasil dari Teknologi.,1.01E+18,,,in,Indonesia (Medan - Jakarta) ,0,0,0,https://twitter.com/oliverpool/status/1011262706358206466,17038840,oliverpool
1.01E+18,Mon Jun 25 15:20:55 +0000 2018,0,Kalo bisa yang juara pildun kali ini Brasil atau jepang kalau gak rusia aja biar ada sejarah baru.,1.01E+18,,,in,,0,0,0,https://twitter.com/cacakdeik/status/1011268003663527936,1003523522,cacakdeik
1.01E+18,Mon Jun 25 15:50:07 +0000 2018,0,*nonton pildun* uruguayGUAY vs RUSIA Bapak : *emosi* MODYAARRR RUSIA KEGOLAN AKEH MAKANE OJO BELAGU MENTANG2 NGALAHKE ARAB 5-1 gue: *dalam hati* MANTAAAP,1.01E+18,,,in,Tegal,0,0,0,https://twitter.com/firdausnr_/status/1011275354462306305,2362478396,firdausnr_
1.01E+18,Mon Jun 25 18:47:55 +0000 2018,0,Dear FIFA cukup 32 negara aja lah peserta piala dunia 32 negara aja pembukaan nya gak seru begini,1.01E+18,,,in,planet lain,0,0,0,https://twitter.com/hery_dacunha19/status/1011320098584268800,919089600,hery_dacunha19
1.01E+18,Mon Jun 25 22:24:08 +0000 2018,0,Biarpun Russia kalah tp tidak ada satu tim pun yang mampu mengusir Rusia dari piala dunia.,1.01E+18,,,in,Serdang Bedagai,0,0,0,https://twitter.com/majagiah31/status/1011374511369826304,280349977,majagiah31
1.01E+18,Mon Jun 25 23:22:24 +0000 2018,1,@panditfootball VAR ga ngilangin drama karna itu yang buat menarik. yang coba dihilangkan dari VAR itu kontroversi karna Piala Dunia terlalu besar u/ keputusan kontroversial yang merugikan sebuah tim.,1.01E+18,,panditfootball,in,Bandar Lampung,0,0,1,https://twitter.com/BramRizaldi/status/1011389173071110145,78933317,BramRizaldi
1.01E+18,Mon Jun 25 23:23:01 +0000 2018,3,@panditfootball Kalo indonesi ikut piala dunia akun fifa bisa off comment/replay gara2 VAR ,1.01E+18,,panditfootball,in,The KOP,0,0,0,https://twitter.com/victor_513/status/1011389329468342272,373872755,victor_513
1.01E+18,Mon Jun 25 23:28:43 +0000 2018,1,Piala Dunia rasa eropa : prancis Belgia Inggris Kroasia/Rusia Kira-kira siapa yang bakal angkat piala ?,1.01E+18,,,in,"Kediri, Jawa Timur",0,0,0,https://twitter.com/IeghaSukma93/status/1011390762691395584,427923983,IeghaSukma93
1.02E+18,Sat Jul 07 01:02:41 +0000 2018,0,@TabloidBOLA Play maker yang handal n punya visi plus ketenangan. Itu yang #Argentina butuh di #pildun 2018 rusia,1.02E+18,,t10nugroho,in,,0,0,0,https://twitter.com/DjSazha/status/1015400676728266753,8.69E+17,DjSazha
1.02E+18,Sat Jul 07 01:05:47 +0000 2018,0,.coretan dinding: .Jadwal live perempatfinal Piala Dunia pada malam ini. .21.00 Swedia vs Inggris. .01.00 Rusia vs Kroasia.,1.02E+18,,,in,,0,0,0,https://twitter.com/sutunonel/status/1015401456298528769,1215754100,sutunonel
1.02E+18,Sat Jul 07 01:32:38 +0000 2018,0,Pada sibuk beres beres rumah bukan karna besok lebaran tapi pembukaan piala dunia,1.02E+18,,,in,"Blora, Indonesia",0,0,0,https://twitter.com/diazarda/status/1015408216954376192,64956500,diazarda
1.02E+18,Sat Jul 07 02:15:55 +0000 2018,0,Tim di 1/4 final: prancis uruguayguay Rusia Kroasia. Berikutanya yang lolos Meksiko Jepang Swiss Kolombia. Biar Piala Dunia makin rame.,1.02E+18,,,in,ciapus city,0,0,0,https://twitter.com/egigustiman/status/1015419108823715840,2835001860,egigustiman
1.02E+18,Sat Jul 07 02:44:02 +0000 2018,1,@sandiuno Hasil jalan2 ke New York apa pak coba dipaparkan ke warga 48%. Trus ada rencana mau jalan2 ke Rusia sambil nonton Piala Dunia? Bahagia pejabatanya nyesek warganya.,1.02E+18,,saididu,in,"Bogor Tengah, Indonesia",0,0,0,https://twitter.com/herawan_boma/status/1015426185260556289,8.40E+17,herawan_boma
1.02E+18,Sat Jul 07 02:46:19 +0000 2018,0,Prancis kandidat besar juara Pildun Rusia nih. Skuat muda-muda dan merata. Mirip skuad di era kejayaan Spanyol kemaren,1.02E+18,,,in,"London,England,United Kingdom",0,0,0,https://twitter.com/iqbalputra17cfc/status/1015426757254635520,2446477075,iqbalputra17cfc
1.02E+18,Sat Jul 07 02:46:31 +0000 2018,0,piala dunia memanfaatkan teknologi untuk akurasi keputusan wasit terutama dalam hal penalti yang sangat penting akankah tim jagoan akan terhindar dari ancaman pinalti? kita tunggu rekaman cctv independent,1.02E+18,,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/harisfadhil/status/1015426808945074178,134333375,harisfadhil
1.02E+18,Sat Jul 07 03:02:47 +0000 2018,0,Kalo malem ini brazil pulang kampung pildun di rusia isinya kuda hitam semua yang tersisa.,1.02E+18,,,in,Far Away Galaxy,1,1,0,https://twitter.com/aininaaww/status/1015430904053809152,1850967288,aininaaww
1.02E+18,Sat Jul 07 03:16:50 +0000 2018,1,@Simoncelli583 Kayaknya sih itu bang Roy yang kemaren sempet viral nonton pildun di Rusia. Papasan ama nak Indo direkam deh ,1.02E+18,,SiaranBolaLivee,in,,0,0,0,https://twitter.com/IM_Farid/status/1015434437624905730,586580269,IM_Farid
1.02E+18,Sat Jul 07 03:21:43 +0000 2018,0,Berbicara tentang Piala Dunia Rusia 2018 itu berbicara keberuntungan di Piala Dunia tdk terlalu membutuhkan pemain Bintang. @sudjiwotedjo,1.02E+18,,,in,Denpasar,0,1,0,https://twitter.com/aguswirajaya_id/status/1015435665088000000,79952463,aguswirajaya_id
1.02E+18,Sat Jul 07 03:34:38 +0000 2018,0,Bahagia denger suara takbir tapinjujur rada was2 kalau sampe nanti banyak mengharamkan sepakbola karena pembukaan piala dunia berbarengan dengan malam takbir,1.02E+18,,,in,Jakarta,0,0,0,https://twitter.com/iwan_lyzq/status/1015438919184322560,237709682,iwan_lyzq
1.02E+18,Sat Jul 07 03:59:55 +0000 2018,0,Baru 2 hari dan Rusia udah nunjukkin kegagalannya sebagai tuan rumah WC. Opening ceremony garbage dan gw belom pernah liat stadion sekosong itu selama 6 World Cup sebelumnya yang pernah gw tonton,1.02E+18,,,in,Indonesia,0,0,0,https://twitter.com/herasetiawatyy/status/1015445279800098816,268614492,herasetiawatyy
1.02E+18,Sat Jul 07 04:15:28 +0000 2018,0,Tadi denger di radio ada driver ojek online yang nonton langsung pertandingan piala dunia ke Rusia setelah dia nabung 3 tahun. Suek driver taksi online kalah ,1.02E+18,,,in,"London,England,United Kingdom",0,0,0,https://twitter.com/iqbalputra17cfc/status/1015449194029551619,2446477075,iqbalputra17cfc
1.02E+18,Sat Jul 07 04:21:48 +0000 2018,0,@TirtoID Itu kayaknya Jersey Rusia di Pildun 2014 lalu deh..,1.02E+18,,tifsembiring,in,Indonesia_Riau ,0,0,0,https://twitter.com/ApiandiAndi/status/1015450787999145984,1615396200,ApiandiAndi
1.02E+18,Sat Jul 07 04:27:38 +0000 2018,0,Tokyolite merilis audio dan MV dari Cycle tepat di hari dimana Jerman dan Spanyol harus pulang dari Piala Dunia di Rusia pada tahun 2018 ini. Jinx #OptaTokyolite,1.02E+18,,,in,Jakarta~Malang,1,1,0,https://twitter.com/AhanSyahrul/status/1015452256575975425,262580611,AhanSyahrul
1.02E+18,Sat Jul 07 05:24:11 +0000 2018,0,Wuih semuanya selamat ya! Jadi nonton Final Piala Dunia dong di Rusia. Selamat. ️#ThaiCaveRescue,1.02E+18,,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/komburmamak/status/1015466486154948609,956391925,komburmamak
1.02E+18,Sat Jul 07 06:03:41 +0000 2018,0,Btw kenapa morata gag masuk squad yang dibawa ke pildun rusia ini yaa baru nyadar guwa. Padahal kepengen bgt liat doi di timnas ,1.02E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/vkfthr/status/1015476424969367552,1450851439,vkfthr
1.01E+18,Sat Jul 07 07:52:25 +0000 2018,0,@Ndinmuh93 @Gilar_17 @TabloidBOLA Mas salah paham dari awal kan kalau rusia judulnya juga udah piala dunia 'rusia' jadi semua pertandingan digelar di rusia mau itu di stadion mana juga bebas yang penting Rusia nah persoalan sekarang asian games judulnya 'Jakarta&amp;Palembang' tapi banyak venue dari luar kota,1.02E+18,,Ndinmuh93,in,,0,1,0,https://twitter.com/AnggaGstna/status/1015503792156971008,2284426064,AnggaGstna
1.02E+18,Sat Jul 07 09:24:10 +0000 2018,1,Final piala dunia nanti putar musik Hardbass karna RUSIA RUSKY ROSYAAA !!!!,1.02E+18,,,in,Rancamanyar,0,2,2,https://twitter.com/ismadisirojudin/status/1015526878935842816,121014528,ismadisirojudin
1.02E+18,Sat Jul 07 09:29:05 +0000 2018,0,Emm ada teknologi baru di piala dunia membantu sekali memang jadi tambah adil tapi kok gw merasa kayak gak srek aja ya jadi kurang drama di pertandingan,1.02E+18,,,in,Indonesia,0,0,0,https://twitter.com/lovely_jazz3/status/1015528119489290241,999201578,lovely_jazz3
1.02E+18,Sat Jul 07 09:31:19 +0000 2018,1,Dulu malam takbiran atau pembukaan Piala Dunia kayak skrg ini aku benar benar antusias. Bungah. Senang. Tapi semakin ke sini kok makin biasa aja. Datar. Ahh rasanya kok tidak ingin tumbuh dewasa.,1.02E+18,,,in,,0,1,0,https://twitter.com/aannaattaa/status/1015528680183848960,7.25E+17,aannaattaa
1.02E+18,Sat Jul 07 10:03:10 +0000 2018,0,Kafir emang Rusia pembukaan Piala Dunia diadakan dibulan Ramadhan apalagi lawan Arab Saudi yang mayoritas warganya beragama Islam dan berpuasa. Astagfirullah. #aksibelaarab #worldcup,1.02E+18,,,in,"Blimbing, Paciran, Lamongan",0,0,0,https://twitter.com/zainal_mahfudz/status/1015536694731386880,1098438487,zainal_mahfudz
1.01E+18,Sat Jul 07 10:05:29 +0000 2018,0,@bungeko_ nah apa karena ga make teknologi asisten kayak Piala Dunia?,1.02E+18,,bungeko_,in,Pemalang,0,0,0,https://twitter.com/massolpanjava/status/1015537279006175232,327144849,massolpanjava
1.02E+18,Sat Jul 07 10:20:42 +0000 2018,0,[piala dunia Rusia] Bandar : ini gimana kok beraninya cuma pinggiran semua Bowo : yaelah tae gaada dukun yang bisa translate rusia gablag salah tafsiran semua kan jadinya..,1.02E+18,,,in,Yogyakarta,0,0,0,https://twitter.com/unisifmyk/status/1015541107936002049,201720189,unisifmyk
1.02E+18,Sat Jul 07 10:43:31 +0000 2018,0,@kurawa Kayaknya Rusia vs Belgia om.. Nanti yang menang Rusia. Kalau Putin bisa bikin Trump presiden as apalagi cuma trofi Piala Dunia,1.02E+18,,kurawa,in,Central African Republic,0,0,0,https://twitter.com/upil_galaxy/status/1015546850772901889,42134263,upil_galaxy
1.02E+18,Sat Jul 07 10:56:02 +0000 2018,0,bagaimana menuruguayt kalian dengan Opening Ceremony Piala Dunia 2018 kali ini? #WorldCup,1.02E+18,,,in,Sosial Tuit Regional Palembang,0,0,0,https://twitter.com/TuitPalembang/status/1015549999038455809,892918808,TuitPalembang
1.02E+18,Sat Jul 07 11:01:35 +0000 2018,0,Jadwal pembukaan piala dunia arab vs rusia ! Mudah mudahan kaum univ monas kagak demi kalau arab kalah,1.02E+18,,,in,,0,0,0,https://twitter.com/AzisTansar1/status/1015551397289328645,2810869068,AzisTansar1
1.02E+18,Sat Jul 07 11:45:36 +0000 2018,0,Baru tahun ini Ramadhan Terakhir malam Takbiran berbarengan pembukaan Piala Dunia... Presiden yang sebelumnya ngapain ajah? #MenghindariSuspend #2019GantiPresiden #RecehkanTwitter,1.02E+18,,,in,"Denpasar Selatan, Indonesia",0,0,0,https://twitter.com/mastengpirang/status/1015562473380851712,403372021,mastengpirang
1.02E+18,Sat Jul 07 11:58:42 +0000 2018,0,Belgia memastikan posisi ketiga di Piala Dunia 2018 Rusia setelah mengalahkan Inggris 2-0. #bel #eng #worldcup,1.02E+18,,,in,"Sipahutar, Indonesia",0,0,0,https://twitter.com/Sopar49911690/status/1015565770237984768,9.08E+17,Sopar49911690
1.02E+18,Sat Jul 07 12:15:03 +0000 2018,0,,1.02E+18,,,in,Sosial Media Lampung,0,0,0,https://twitter.com/TuitLampung/status/1015569884783173632,905151366,TuitLampung
1.02E+18,Sat Jul 07 12:24:04 +0000 2018,1,Gak asal prediksi sih kalo lebih milih rusia daripada spanyol jelas pertama faktor tuan rumah kedua jelas sih udh tuan rumah pasti motivasi bermain dan passion tinggi yang buat rusia bisa jadi tim kejutan di pildun kali ini,1.02E+18,,,in,jakarta Indonesia,0,0,0,https://twitter.com/ayeniyen/status/1015572155302416384,228776669,ayeniyen
1.02E+18,Sat Jul 07 12:32:40 +0000 2018,0,Bal-balan bukan hanya hitungan matematika tapi yang namanya sejarah pasti akan terulang. Final Piala Dunia 1998 Brasil vs Prancis tim pernah juara dan belum pernah juara. Partai puncak Rusia 2018 tim pernah juara vs tim belum pernah juara. Tunggu saja sejarah berulang kah?,1.02E+18,,dwikasp,in,Belitung Barat,0,1,0,https://twitter.com/dwikasp/status/1015574317516517376,73633277,dwikasp
1.02E+18,Sat Jul 07 12:57:41 +0000 2018,0,1905: Jepang menakalaukkan Rusia dan menjadi awal kebangkitan bangsa Asia 2018: Jepang menakalaukkan Belgia di Piala Dunia Rusia,1.02E+18,,,in,Indonesia,0,1,0,https://twitter.com/mas_purrr/status/1015580613091315713,1916583097,mas_purrr
1.02E+18,Sat Jul 07 13:00:57 +0000 2018,0,Timnas U-19 kini berlaga ayooo kerahkan nafsumu mendukung kebanggaan bersama jangan hanya di Piala Dunia Rusia saja @sudjiwotedjo,1.02E+18,,,in,,0,0,0,https://twitter.com/IpongSarmansyah/status/1015581435082649601,8.61E+17,IpongSarmansyah
1.02E+18,Sat Jul 07 13:30:32 +0000 2018,0,Jarang sekali saya dukung team di Piala Dunia 2018 dan teamnya menang. Dari kemarin kalah mulu hehe.. Namun dini hari ini dukung Kroasia &amp; akhirnya menang lewat drama adu pinalty. Meski Rusia tdk pulang kampung tapi harus pulang kandang! ^_^ # WorldCup2018 #GantiPresiden2019,1.02E+18,,,in,,0,0,0,https://twitter.com/AlamsyaNur/status/1015588881712996353,481521006,AlamsyaNur
1.02E+18,Sat Jul 07 13:39:04 +0000 2018,0,@ASapardan @jokowi @fadlizon Semoga @fadlizon Penggemar Bola' Mari Kita Jadikan Piala Dunia / Word Cup Di Rusia Sbg Momentum Untuk Membangun Sportifitas Di Tahun Politik Tdk Perlu Membawa Mbawa Keimanan Seseorang' Keimanan Hanyalah uruguaysan Individu Seorang Dengan Tuhan Nya. Bukan Diri Kita/Pun Fadlizon.,1.02E+18,,mochfatahhiday3,in,,0,0,0,https://twitter.com/mochfatahhiday3/status/1015591028831633409,7.02E+17,mochfatahhiday3
1.02E+18,Sat Jul 07 13:45:45 +0000 2018,1,Sejauh ini juga belum ada tanda2 tawuran suporter di pildun 2018 Preman2 Rusia yang nyerang suporter Inggris di Euro 2016 kemaren dikerangkeng kayaknya ,1.02E+18,,,in,Indonesia,0,0,0,https://twitter.com/MiftahulZaman/status/1015592708524478464,202974748,MiftahulZaman
1.02E+18,Sat Jul 07 13:58:56 +0000 2018,0,Jadwal Babak Perempatfinal Piala Dunia 2018 Malam ini Jam 21.00 WIB Swedia vs Inggris Jam 01.00 WIB Rusia vs Kroasia Live di TRANSTV,1.02E+18,,,in,Jakarta Capital Region,0,0,0,https://twitter.com/OnfieldTeamwear/status/1015596026042900480,9.86E+17,OnfieldTeamwear
1.02E+18,Sat Jul 07 14:01:23 +0000 2018,0,Swedia vs Inggris - Samara Arena. Samara Rusia - Piala Dunia 2018/ Perempat final/ Sabtu 07-07-2018 #WorldCup #SWEENG #ThreeLions #EnglandDay #Chelsea #ktbffh #foreverblue #weareblues #iamblue,1.02E+18,,,in,Kutub Utara,0,0,0,https://twitter.com/angeunlodeh/status/1015596642379034624,351097656,angeunlodeh
1.02E+18,Sat Jul 07 14:13:32 +0000 2018,0,Btw siap siap mata anda sekalian disajikan jersey dengan desain terbaik di pildun 2018 rusia ini. Island vs Naija !,1.02E+18,,,in,-479,0,1,0,https://twitter.com/rhmtidiot/status/1015599702664884224,52407540,rhmtidiot
1.02E+18,Sat Jul 07 14:26:46 +0000 2018,0,Selama ada teknologi VAR Piala Dunia jadi benar-benar fair. Kurang ada bumbu penyedap... ,1.02E+18,,,in,,0,0,0,https://twitter.com/amateur_cyclist/status/1015603032644390912,216612476,amateur_cyclist
1.02E+18,Sat Jul 07 14:30:45 +0000 2018,0,Kalau udah ada sistem VAR kaya gini wasit-wasit liga 1 gojek traveloka harusnya bisa tampil di piala dunia tahun depan. Setiap ketidak tahuanya tinggal telepon temen wasitanya bukan?,1.02E+18,,,in,Makassar,0,0,0,https://twitter.com/Lahemma/status/1015604034185637888,237205475,Lahemma
1.02E+18,Sat Jul 07 14:44:47 +0000 2018,0,Iniesta pensiun dari Timnas Spanyol usai Piala Dunia. VS Rusia Iniesta turuguayn dari bangku cadangan. #RussianBigBallMetroTV @Metro_TV,1.02E+18,,,in,Bandung - Makassar - Papua,0,0,0,https://twitter.com/rezyur/status/1015607564979990530,192520335,rezyur
1.02E+18,Sat Jul 07 14:52:23 +0000 2018,0,@asniokviyanti @shitlicious Ke rusia nonton pildun,1.02E+18,,asniokviyanti,in,"Surakarta, Jawa Tengah",0,1,0,https://twitter.com/pitusym/status/1015609479155539975,302448678,pitusym
1.02E+18,Sat Jul 07 15:06:56 +0000 2018,0,@imam_nahrawi klw piala dunia z rusia pak tpi di hati ttp indonesia raya,1.02E+18,,imam_nahrawi,in,Laworo,0,0,0,https://twitter.com/Rizton2/status/1015613138299834369,9.63E+17,Rizton2
1.02E+18,Sat Jul 07 15:10:01 +0000 2018,2,Rame banget suasana pembukaan piala dunia ini nyampe di seluruguayh pelosok Indonesia pada pawai keliling memainkan berbagai alat musik dipenuhi sukacita.,1.02E+18,,mediacules,in,Indonesia,0,1,0,https://twitter.com/mediacules/status/1015613916129341442,7.44E+17,mediacules
1.02E+18,Sat Jul 07 15:29:35 +0000 2018,0,Negara2 yang ikut pildun kliatanya kaya2 ya terbukti stadion rusia penuh terus penontonya.,1.02E+18,,,in,"Kota Padang, Sumatera Barat",0,0,0,https://twitter.com/yunesarahman/status/1015618838417690624,340809053,yunesarahman
1.02E+18,Sat Jul 07 15:49:03 +0000 2018,0,Dari babak penyisihan sih kelihatan Spanyol belum terlalu mateng sama taktiknya hierro setelah lopetegui dipecat H-2 SEBELUM PILDUN. Momentum buat lolos besar bgt buat Spanyol tapi ya karna ga bisa manfaatin byknya peluang mental mereka drop pas adu pinalti dan kalah dari rusia,1.02E+18,,,in,"Jawa Tengah, Indonesia",0,1,0,https://twitter.com/EchaMargi17/status/1015623737759096832,1601284332,EchaMargi17
1.02E+18,Sat Jul 07 15:58:24 +0000 2018,1,Piala Dunia round semalam yang paling celaka. Tiga-tiga match 1-0. Hari ni mungkin banyak gol. Tapi semua kansel kena VAR.,1.02E+18,,,in,,1,3,0,https://twitter.com/TheOldLady_1897/status/1015626090734239744,1923335287,TheOldLady_1897
1.02E+18,Sat Jul 07 16:00:30 +0000 2018,0,Kalau SWEDIA kalah berarti INGGRIS menang dan Rusia Tidak akan pernah pulang kampung dan JERMAN Tidak akan pernah masuk Final di piala Dunia 2018 ,1.02E+18,,,in,Delivery only,0,0,0,https://twitter.com/Bembyeah_/status/1015626621909258240,136893230,Bembyeah_
1.02E+18,Sat Jul 07 16:02:37 +0000 2018,0,@alberthenrico Kita punya teknologi namanya tv berbayar om yang mana dapat memudahkan umat manusia dalam menyaksikan piala dunia kali ini. Demikian.,1.02E+18,,alberthndrko,in,,0,0,0,https://twitter.com/aiamaiam/status/1015627153705070594,118437204,aiamaiam
1.02E+18,Sat Jul 07 16:04:48 +0000 2018,0,Sekedar Prediksi : Mungkin Tahun ini Negara yang Akan juara Piala Dunia 2018 adalah Negara yang kecenderungannya mempunyai sejarah lebih dekat dengan UNI SOVIET atau RUSIA .,1.02E+18,,,in,Susah Dilacak,0,0,0,https://twitter.com/abdiyy/status/1015627703230361600,233168729,abdiyy
1.02E+18,Sat Jul 07 16:09:00 +0000 2018,0,Mungkin pembukaan Piala Dunia kali ini akan lebih menarik jika Vitas dengan 7th Element-nya yang tampil. #WorldCup,1.02E+18,,,in,Afterlife,0,0,0,https://twitter.com/aji_marco/status/1015628758793908230,1468391863,aji_marco
1.02E+18,Sat Jul 07 16:09:08 +0000 2018,2,Didier Deschamps akan menjadi pemain dan pelatih berikutanya yang jadi juara dunia jika Prancis memenangi piala dunia 2018 di Rusia.,1.02E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/dandiaaaa/status/1015628794797756418,3948330553,dandiaaaa
1.02E+18,Sat Jul 07 16:13:08 +0000 2018,0,semua yang terlibat dalam keputusan penggunaan VAR di piala dunia semoga jadi kerak neraka kelak di akhirat,1.02E+18,,,in,universe ,0,0,0,https://twitter.com/imma_mbul/status/1015629798318616576,159717486,imma_mbul
1.02E+18,Sat Jul 07 16:13:46 +0000 2018,0,Terima kasih Swiss atas kunjungan nya ke piala dunia Rusia sampai ketemu di lain kesempatan,1.02E+18,,,in,"Tangerang, Banten",0,0,0,https://twitter.com/goldstar41/status/1015629958587138048,409348090,goldstar41
1.02E+18,Sat Jul 07 16:33:35 +0000 2018,1,dan selama ntn pildun paling nyesk itu y ketika jerman kalah dr korsel berarti mereka harus angkat koper dr rusia padahal mrk datang dgn tittle juara bertahan,1.02E+18,,,in,Jakarta,0,0,0,https://twitter.com/afiahh/status/1015634947539853313,197442208,afiahh
1.02E+18,Sat Jul 07 16:43:03 +0000 2018,1,Prediksi final Piala Dunia Rusia vs Jepang ,1.02E+18,,,in,Kota kotamobagu sulawesi utara,0,0,0,https://twitter.com/sulistiomokodon/status/1015637328746852353,1927771148,sulistiomokodon
